point_key,point_label,operator_key,tso_eic_code,operator_label,direction_key,valid_from,valid_to,has_data,is_virtualized_commercially,virtualized_commercially_since,is_virtualized_operationally,virtualized_operationally_since,is_pipe_in_pipe,related_operators,related_points,pipe_in_pipe_with_tso_key,pipe_in_pipe_with_tso_label,is_double_reporting,double_reporting_with_tso_key,double_reporting_with_tso_label,tso_item_identifier,tp_tso_item_label,tp_tso_valid_from,tp_tso_valid_to,tp_tso_remarks,tp_tso_conversion_factor,tp_rmk_grid_conversion_factor_capacity_default,tp_tso_gcv_min,tp_tso_gcv_max,tp_tso_gcv_remarks,tp_tso_gcv_unit,tp_tso_entry_exit_type,multi_annual_contracts_is_available,multi_annual_contracts_remarks,annual_contracts_is_available,annual_contracts_remarks,half_annual_contracts_is_available,half_annual_contracts_remarks,quarterly_contracts_is_available,quarterly_contracts_remarks,monthly_contracts_is_available,monthly_contracts_remarks,daily_contracts_is_available,daily_contracts_remarks,day_ahead_contracts_is_available,day_ahead_contracts_remarks,available_contracts_remarks,sentence_cmp_unsuccessful,sentence_cmp_unavailable,sentence_cmp_auction,sentence_cmp_made_available,last_update_date_time,is_invalid,is_cam_relevant,is_cmp_relevant,booking_platform_key,booking_platform_label,booking_platform_url,virtual_reverse_flow,virtual_reverse_flow_remark,t_so_country,t_so_balancing_zone,cross_border_point_type,e_u_relationship,connected_operators,adjacent_tso_eic,adjacent_operator_key,adjacent_country,point_type,id_point_type,adjacent_zones,id,data_set,region,adjacent_region,url
VTP-00014,CEGH,AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,entry,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,AT,Austria,In-country EU,within EU,TAG GmbH,21X-AT-C-A0A0A-B,AT-TSO-0003,AT,Trading Point,9,Austria,5AT-TSO-0001VTP-00014entryAT-TSO-0003,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
VTP-00014,CEGH,AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,exit,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,AT,Austria,In-country EU,within EU,TAG GmbH,21X-AT-C-A0A0A-B,AT-TSO-0003,AT,Trading Point,9,Austria,5AT-TSO-0001VTP-00014exitAT-TSO-0003,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00037,Baumgarten (TAG),AT-TSO-0003,21X-AT-C-A0A0A-B,TAG,entry,,,True,False,,False,,False,,,,,,,,21Z000000000164P,Baumgarten,2000-01-01,2099-12-31,,1.000000,,11.190000,,,kWh/Nm³,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,Eustream,21X-SK-A-A0A0A-N,SK-TSO-0001,SK,Cross-Border Transmission IP within EU,0,Slovakia,5AT-TSO-0003ITP-00037entrySK-TSO-0001,5,Western Europe,Eastern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00037,Baumgarten (TAG),AT-TSO-0003,21X-AT-C-A0A0A-B,TAG,exit,,,True,False,,False,,False,,,,,,,,21Z000000000164P,Baumgarten,2016-05-18,,,1.000000,,11.190000,,,kWh/Nm³,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,AT,Austria,Cross-Border EU|EU,within EU,Eustream,21X-SK-A-A0A0A-N,SK-TSO-0001,SK,Cross-Border Transmission IP within EU,0,Slovakia,5AT-TSO-0003ITP-00037exitSK-TSO-0001,5,Western Europe,Eastern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00040,Tarvisio (IT) / Arnoldstein (AT),AT-TSO-0003,21X-AT-C-A0A0A-B,TAG,entry,,,True,False,,False,,False,,,,,,,,21Z000000000004A,Arnoldstein,2000-01-01,2099-12-31,,1.000000,,11.190000,,,kWh/Nm³,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,SNAM RETE GAS,21X-IT-A-A0A0A-7,IT-TSO-0001,IT,Cross-Border Transmission IP within EU,0,Italy,5AT-TSO-0003ITP-00040entryIT-TSO-0001,5,Western Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00040,Tarvisio (IT) / Arnoldstein (AT),AT-TSO-0003,21X-AT-C-A0A0A-B,TAG,exit,,,True,False,,False,,False,,,,,,,,21Z000000000004A,Arnoldstein,2000-01-01,2099-12-31,,1.000000,,11.190000,,,kWh/Nm³,,True,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,SNAM RETE GAS,21X-IT-A-A0A0A-7,IT-TSO-0001,IT,Cross-Border Transmission IP within EU,0,Italy,5AT-TSO-0003ITP-00040exitIT-TSO-0001,5,Western Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
VTP-00014,CEGH,AT-TSO-0003,21X-AT-C-A0A0A-B,TAG,entry,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,AT,Austria,In-country EU,within EU,GCA,21X-AT-B-A0A0A-K,AT-TSO-0001,AT,Trading Point,9,Austria,5AT-TSO-0003VTP-00014entryAT-TSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
VTP-00014,CEGH,AT-TSO-0003,21X-AT-C-A0A0A-B,TAG,exit,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,AT,Austria,In-country EU,within EU,GCA,21X-AT-B-A0A0A-K,AT-TSO-0001,AT,Trading Point,9,Austria,5AT-TSO-0003VTP-00014exitAT-TSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00070,Kiefersfelden,AT-TSO-0004,                ,TIGAS,entry,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,AT,Austria,Cross-Border EU|EU,within EU,bayernets,21X-DE-A-A0A0A-A,DE-TSO-0010,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5AT-TSO-0004ITP-00070entryDE-TSO-0010,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00206,Pfronten,AT-TSO-0008,                ,EVA,entry,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,AT,Austria,Cross-Border EU|EU,within EU,bayernets,21X-DE-A-A0A0A-A,DE-TSO-0010,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5AT-TSO-0008ITP-00206entryDE-TSO-0010,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00035,Zvornik,BA-TSO-0001,                ,BH Gas,entry,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,BA,,Cross-Border Non-EU|Non-EU,Non-EU,Srbijagas,                ,RS-TSO-0001,RS,Cross-Border Transmission IP Non-EU,7,,5BA-TSO-0001ITP-00035entryRS-TSO-0001,5,Southern Europe,Southern Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
LNG-00017,Zeebrugge LNG,BE-LSO-0001,                ,Fluxys LNG,exit,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,BE,,In-country EU,within EU,Fluxys Belgium,21X-BE-A-A0A0A-Y,BE-TSO-0001,BE,LNG Entry point,2,BeLux,5BE-LSO-0001LNG-00017exitBE-TSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00002,Loenhout Storage,BE-SSO-0001,                ,Fluxys SSO,entry,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,BE,,In-country EU,within EU,Fluxys Belgium,21X-BE-A-A0A0A-Y,BE-TSO-0001,BE,Storage point,6,BeLux,5BE-SSO-0001UGS-00002entryBE-TSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00002,Loenhout Storage,BE-SSO-0001,                ,Fluxys SSO,exit,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22T06:07:18+02:00,False,,,,,,No,,BE,,In-country EU,within EU,Fluxys Belgium,21X-BE-A-A0A0A-Y,BE-TSO-0001,BE,Storage point,6,BeLux,5BE-SSO-0001UGS-00002exitBE-TSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
DIS-00191,Distribution (BE) H-zone,BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,entry,,,True,False,,False,,False,,,,,,,,21Y0000000000484,Distribution H-Zone,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,BE,BeLux,In-country EU,within EU,,,,BE,Distribution Point,17,,5BE-TSO-0001DIS-00191entry,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
DIS-00191,Distribution (BE) H-zone,BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,exit,,,True,False,,False,,False,,,,,,,,21Y0000000000484,Distribution H-zone,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,BE,BeLux,In-country EU,within EU,,,,BE,Distribution Point,17,,5BE-TSO-0001DIS-00191exit,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
DIS-00192,Distribution (BE) L-zone,BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,entry,,,True,False,,False,,False,,,,,,,,21Y0000000000476,Distribution L-Zone,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,BE,L-Zone,In-country EU,within EU,,,,BE,Distribution Point,17,,5BE-TSO-0001DIS-00192entry,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
DIS-00192,Distribution (BE) L-zone,BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,exit,,,True,False,,False,,False,,,,,,,,21Y0000000000476,Distribution L-zone,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,BE,L-Zone,In-country EU,within EU,,,,BE,Distribution Point,17,,5BE-TSO-0001DIS-00192exit,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
FNC-00033,Final consumers (BE) (Fluxys) Industrial clients H-zone,BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,entry,,,True,False,,False,,False,,,,,,,,21Y0000000000468,Industrial clients H-zone,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,BE,BeLux,In-country EU,within EU,,,,BE,Aggregated Point - Final Consumers,18,,5BE-TSO-0001FNC-00033entry,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
FNC-00033,Final consumers (BE) (Fluxys) Industrial clients H-zone,BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,exit,,,True,False,,False,,False,,,,,,,,21Y0000000000468,Industrial clients H-zone,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,BE,BeLux,In-country EU,within EU,,,,BE,Aggregated Point - Final Consumers,18,,5BE-TSO-0001FNC-00033exit,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
FNC-00034,Final consumers (BE) (Fluxys) Industrial clients L-zone,BE-TSO-0001,21X-BE-A-A0A0A-Y,Fluxys Belgium,entry,,,True,False,,False,,False,,,,,,,,21Y000000000045A,Industrial clients L-zone,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,BE,L-Zone,In-country EU,within EU,,,,BE,Aggregated Point - Final Consumers,18,,5BE-TSO-0001FNC-00034entry,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
